-3.990540456894321	1.0862148494518018	-2.139263946776461
-3.990501099269113	1.0868006479260304	-2.139206204378955
-3.9903831342700045	1.0885564377158168	-2.1390331354543344
-3.9901868852308584	1.0914774063233907	-2.138745214372492
-3.9899128900566496	1.0955555475768326	-2.1383432303050998
-3.989561899749106	1.100779683574435	-2.1378282850625454
-3.989134876348263	1.1071354953225538	-2.1372017900739446
-3.98863299029558	1.1146055619829744	-2.1364654625185144
-3.988057617225843	1.1231694086222186	-2.135621320618903
-3.987410334196641	1.132803562331914	-2.1346716781093806
-3.986692915365766	1.1434816165664037	-2.1336191378940583
-3.9859073271283654	1.155174303521254	-2.132466584912504
-3.985055722727193	1.16784957435427	-2.1312171782323284
-3.9841833091476464	1.1808345687764776	-2.1299372419700675
-3.9832525877359832	1.1946874163506302	-2.1285717610642454
-3.982266109534899	1.2093701473844267	-2.1271244782031116
-3.9812265784125733	1.2248425175326871	-2.125599360288389
-3.9801368436515556	1.2410621181043069	-2.1240005875622727
-3.9789998921390795	1.2579844923015295	-2.1223325421496746
-3.977818840180212	1.2755632570729403	-2.1205997960471272
-3.976596924956279	1.2937502302461859	-2.1188070985912555
-3.975337495651974	1.3124955625919592	-2.1169593634411767
-3.974044004275479	1.3317478744572724	-2.1150616551105035
-3.9727199961967474	1.3514543965935149	-2.113119175085862
-3.971369100429892	1.3715611147932947	-2.111137247569979
-3.9699950196863103	1.3920129179396266	-2.109121304888414
-3.9686015202258096	1.4127537490616744	-2.1070768725999307
-3.9671821914147807	1.433879023961762	-2.1049945455294927
-3.965751040402496	1.4551802603793784	-2.1028948738596096
-3.9643119898744015	1.476599073106133	-2.1007836126443826
-3.962868984167968	1.4980767546651457	-2.0986665487040503
-3.961425978461534	1.5195544362241582	-2.096549484763718
-3.9599869279334396	1.540973248950913	-2.094438223548491
-3.9585557769211546	1.5622744853685289	-2.092338551878608
-3.957136448110126	1.5833997602686167	-2.09025622480817
-3.955732831781968	1.604291170741075	-2.088196949850936
-3.9543487751514723	1.6248914548819422	-2.0861663713364256
-3.9529880718216583	1.645144148744297	-2.084170054939203
-3.951654451385772	1.6649937411020104	-2.082213472423751
-3.9503515692047286	1.6843858256021575	-2.080301986646744
-3.9490829963880247	1.7032672498890509	-2.078440836857831
-3.9478522100055735	1.721586261291152	-2.0766351243392167
-3.9466625835572984	1.7392926486715472	-2.0748897984234005
-3.945557289795026	1.7557438292520586	-2.073268198760178
-3.9444978980613707	1.7715118045277312	-2.0717139429259785
-3.943487312075437	1.7865533555743527	-2.0702312910280085
-3.9425283017831667	1.800827254546029	-2.068824306912062
-3.941623495765112	1.8142943776778466	-2.0674968470238033
-3.9407753740316758	1.8269178125213887	-2.066252549838515
-3.939986261225577	1.8386629591191932	-2.065094825888292
-3.939258320250166	1.849497624840831	-2.06402684841401
-3.938593546341059	1.8593921126206672	-2.063051544667691
-3.9379937615973324	1.8683193023554547	-2.062171587889112
-3.937460609987278	1.876254725238652	-2.0613893899786366
-3.9369955528424008	1.883176630827721	-2.0607070948863693
-3.9365998648520084	1.8890660466605769	-2.0601265727357307
-3.936274630569379	1.8939068302577908	-2.0596494146975854
-3.936020741439074	1.8976857133680016	-2.059276928628948
-3.935838893353553	1.9003923383352705	-2.059010135488242
-3.935729584745777	1.9020192864886982	-2.058849766536922
-3.9356931152230428	1.9025620984764835	-2.0587962613351354
-3.9288634872989787	1.9034164529069664	-2.040908184040878
-3.929772363035741	1.9019285704750508	-2.0407824255315097
-3.930789043988487	1.8993252248313197	-2.040781955519337
-3.9320533231883883	1.8956466168430555	-2.0408686522790993
-3.933536265749347	1.8909001008951296	-2.04106717813152
-3.93511911312394	1.885074534900675	-2.041416412632229
-3.936873647787447	1.8782024812183513	-2.0419053943243357
-3.9386490395456764	1.8702722020487061	-2.0425604083849107
-3.9404642219803523	1.8613057709885945	-2.0433699934345944
-3.9421817750855155	1.8513063015442046	-2.0443318771937573
-3.943883682335899	1.8403302318486392	-2.0454254559494767
-3.9455686418620193	1.8283971808554518	-2.0466383368039343
-3.947242582680154	1.8155458269917388	-2.0479595331495366
-3.9489129046938896	1.8018137122845928	-2.0493793564545575
-3.9505876019490267	1.7872363444061052	-2.050889197105304
-3.9522755393115365	1.7718593189522072	-2.0524816555894394
-3.9539761612419757	1.7557271870252058	-2.054149024028196
-3.955689282829738	1.7388794541684125	-2.0558844059440817
-3.957446685777503	1.7207878278073092	-2.057744475795425
-3.959201670838166	1.7020519143277422	-2.0596588807289904
-3.9609781163501676	1.6827340084900806	-2.0616254874825235
-3.962803260204603	1.662895987885708	-2.063645218326517
-3.9646727156410817	1.6425952035455087	-2.065712496810096
-3.9665824827529765	1.6218858577811983	-2.0678226427180495
-3.968526195641493	1.600827447990668	-2.0699690945159244
-3.9704990075307425	1.5794831676110914	-2.0721445461074546
-3.97249887351922	1.5579056892436602	-2.0743458818316913
-3.974520447549822	1.536150435293489	-2.076568694700727
-3.9765590401756	1.5142739132944463	-2.0788090121781164
-3.978608973316453	1.4923264200205721	-2.0810656644749534
-3.980661232170737	1.470364531032161	-2.083334324316077
-3.9827050374241497	1.448454656461679	-2.0856051498405517
-3.984734601666687	1.4266522321799653	-2.087875183738476
-3.986742640823011	1.404997676024515	-2.09014953905588
-3.988709180679208	1.3836933782352343	-2.092403476266895
-3.990630964350794	1.3626570683097317	-2.0946462069550824
-3.992499437287765	1.3419120282721693	-2.0968946385262037
-3.9942922570974346	1.3215282351131672	-2.0991295138148103
-3.9960018120609107	1.3015763131969478	-2.1013354490008
-3.997617440362368	1.2820520622314606	-2.103550208250194
-3.9991122315395122	1.2630253821797701	-2.1057498024396444
-4.000478856842667	1.24455905024925	-2.107923168587046
-4.001690968897477	1.2266604182380467	-2.110094890936803
-4.0026866898622115	1.2094231408623517	-2.112180306119463
-4.00341511958645	1.1928406929520468	-2.1141950311875757
-4.0038340729545085	1.1770149326023813	-2.116062385823041
-4.003985889271632	1.1620567163754942	-2.1177453748308177
-4.003803507691103	1.1479630226124398	-2.1192549434600063
-4.0032855383064225	1.1342630326180214	-2.1205940729977786
-4.002324523025462	1.1216209461064164	-2.12164556265634
-4.000938740950967	1.110130904173939	-2.122403972008307
-3.9991564233070855	1.0998621285604115	-2.1229098553026753
-3.997138880320839	1.0909146108126366	-2.1232029995898603
-3.9950549522550687	1.0833065708406855	-2.1233714806503268
-3.99306238321276	1.077021013731734	-2.123480178880097
-3.991258860592532	1.072017532461972	-2.123553487220409
-3.98967598524276	1.0682313453778483	-2.1236228191102366
-3.988325033842666	1.0656059199385335	-2.123698115950606
-3.9871969374880987	1.0640707478834865	-2.1238132439794426
-3.986325210557577	1.0635557347024913	-2.1240064686615545
-3.985437254753821	1.0639950355169383	-2.1244326905247055
-3.984473258728288	1.0654981059309296	-2.1249725670790047
-3.983322924116018	1.068173826208792	-2.125528416634297
-3.981959409403092	1.0720757241557695	-2.1260473007906513
-3.9804141356901916	1.0772133454539294	-2.1265114478491496
-3.9787038482834847	1.0835693541684102	-2.1269456824738313
-3.9768146512447373	1.0911385247680059	-2.127379447711579
-3.9747280016885314	1.0999126659603917	-2.1278643901108363
-3.9724158961967735	1.10990596509726	-2.1284422475324445
-3.9699174956687577	1.121156637611539	-2.1290273961235866
-3.9674645595492173	1.1336338982416307	-2.129300413909407
-3.9652436194300296	1.147200906201571	-2.129061857306683
-3.9632894744694034	1.1611528132477393	-2.1284368155313653
-3.9615446903824587	1.175923743675864	-2.1274926883691196
-3.9599851768046253	1.1914429734826189	-2.1262809162823277
-3.9585655687824777	1.2076695157434711	-2.1248524907040323
-3.957238337801352	1.2245932049071557	-2.123208821276839
-3.9559854073406733	1.2421783690909807	-2.12136036816831
-3.9547422929748834	1.2604177635281377	-2.119385088916719
-3.9534946027051707	1.279263193977588	-2.117331014041768
-3.952245573276865	1.2986579491714592	-2.1152123302194177
-3.950985940402423	1.3185709522088438	-2.1130198301169187
-3.9497206972684737	1.3389490290009263	-2.1107559721263445
-3.9484609938316204	1.3597215349833036	-2.108436351064817
-3.947207966315644	1.3808323609041495	-2.106069351663462
-3.945960532403715	1.4022334131773828	-2.1036556216195925
-3.94471541161373	1.42398798906774	-2.1012007719819175
-3.9434834660226628	1.4458971217473016	-2.098730056247503
-3.9422628018752546	1.467910513943274	-2.0962447657591485
-3.9410558876408897	1.489956033991115	-2.093762061743244
-3.939859561715055	1.5119766401663954	-2.091291413513555
-3.938671482628549	1.5339180758511175	-2.088838938242085
-3.9374907007343922	1.5557219130480542	-2.0864129783660377
-3.936316253432682	1.5773328640682382	-2.084020110969861
-3.9351482623090632	1.5986967587909646	-2.081665626611469
-3.9339879601824004	1.6197587446140156	-2.079354870393788
-3.932837262235027	1.6404660937343358	-2.0770921747251543
-3.9316994011010826	1.660765657041291	-2.074881454705962
-3.9305780370005863	1.680605498479848	-2.0727266207212574
-3.9294803988560427	1.6999344188713938	-2.070627431815476
-3.928432652781998	1.718690706167004	-2.068563592840144
-3.927457581848237	1.7368090208611382	-2.0665219675072315
-3.9265952474990717	1.753691383938602	-2.064571267732
-3.9258069381047496	1.7698659582644634	-2.0626581503998893
-3.9250983285206353	1.7852908927231677	-2.060787001532354
-3.9244759615117846	1.799923728287033	-2.0589619989026597
-3.923948758659891	1.8137250828959794	-2.0571848856512154
-3.923535736142178	1.8266582540008736	-2.055447866247171
-3.9232595073557692	1.8386884402465087	-2.053742205932354
-3.9231303970831757	1.8497819922451584	-2.052073764849696
